antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"Joblevel 1,Department Research & Development,Educationfield Life Sciences",Attrition Yes,0.1326530612244898,0.16122448979591836,0.031292517006802724,0.2358974358974359,1.4631613112625772,0.009905594891017635,1.0977263388576908
"Joblevel 1,Jobinvolvement 3",Attrition Yes,0.2163265306122449,0.16122448979591836,0.05102040816326531,0.2358490566037736,1.4628612371626464,0.016143273635985007,1.0976568405139835
"Maritalstatus Single,Department Research & Development,Educationfield Life Sciences",Attrition Yes,0.09523809523809523,0.16122448979591836,0.022448979591836733,0.2357142857142857,1.4620253164556962,0.007094266277939748,1.0974632843791723
"Businesstravel Travel Rarely,Joblevel 1",Attrition Yes,0.26598639455782314,0.16122448979591836,0.06258503401360545,0.23529411764705885,1.4594192107222639,0.019701513258364577,1.0968602825745684
"Department Sales,Education 3",Attrition Yes,0.11292517006802721,0.16122448979591836,0.026530612244897958,0.23493975903614456,1.457221290224188,0.00832430931556296,1.0963522416840754
"Maritalstatus Single,Jobinvolvement 3,Gender Male",Attrition Yes,0.11020408163265306,0.16122448979591836,0.02585034013605442,0.2345679012345679,1.4549148304422566,0.008082743301402191,1.0958196181698485
"Businesstravel Travel Rarely,Age Range <=30",Attrition Yes,0.19183673469387755,0.16122448979591836,0.044897959183673466,0.23404255319148934,1.4516563425801239,0.01396917950853811,1.0950680272108844
"Jobinvolvement 3,Department Research & Development,Age Range <=30",Attrition Yes,0.09319727891156462,0.16122448979591836,0.021768707482993196,0.23357664233576642,1.448766515753488,0.006743023740108288,1.094402332361516
"Joblevel 1,Department Research & Development",Attrition Yes,0.29523809523809524,0.16122448979591836,0.06870748299319727,0.23271889400921658,1.4434463046141282,0.021107871720116612,1.0931788931788933
"Department Research & Development,Age Range <=30",Attrition Yes,0.1727891156462585,0.16122448979591836,0.04013605442176871,0.2322834645669291,1.4407455397189275,0.012278217409412744,1.092558869701727
"Businesstravel Travel Rarely,Jobinvolvement 2,Gender Male",Attrition Yes,0.10272108843537416,0.16122448979591836,0.023809523809523808,0.23178807947019864,1.437672897979713,0.0072483687352492,1.091854327938072
"Environmentsatisfaction 1,Jobinvolvement 3",Attrition Yes,0.11156462585034013,0.16122448979591836,0.02585034013605442,0.23170731707317074,1.4371719666563756,0.007863390254060808,1.0917395529640428
"Businesstravel Travel Rarely,Age Range <=30,Gender Male",Attrition Yes,0.12040816326530612,0.16122448979591836,0.027891156462585033,0.23163841807909605,1.4367446184652795,0.008478411772872414,1.0916416566626652
"Department Research & Development,Age Range <=30,Gender Male",Attrition Yes,0.10884353741496598,0.16122448979591836,0.025170068027210883,0.23125,1.4343354430379749,0.0076218242399000435,1.091090094574415
"Department Research & Development,Environmentsatisfaction 1",Attrition Yes,0.1272108843537415,0.16122448979591836,0.029251700680272108,0.2299465240641711,1.4262505922967574,0.00874219075385256,1.0892431972789116
"Businesstravel Travel Rarely,Maritalstatus Single",Attrition Yes,0.22244897959183674,0.16122448979591836,0.05102040816326531,0.22935779816513763,1.422599001277436,0.015156184922948776,1.0884110787172012
Jobsatisfaction 1,Attrition Yes,0.19659863945578232,0.16122448979591836,0.044897959183673466,0.2283737024221453,1.4164951162892558,0.01320144384284326,1.0870229706232268
"Jobinvolvement 3,Age Range <=30",Attrition Yes,0.14625850340136054,0.16122448979591836,0.03333333333333333,0.22790697674418606,1.4136002355019137,0.009752880744134391,1.0863658716498648
"Joblevel 1,Environmentsatisfaction 4",Attrition Yes,0.1108843537414966,0.16122448979591836,0.025170068027210883,0.2269938650306748,1.4079366312029198,0.007292794668887961,1.0850826044703596
"Businesstravel Travel Rarely,Joblevel 1,Jobinvolvement 3",Attrition Yes,0.1598639455782313,0.16122448979591836,0.03605442176870748,0.225531914893617,1.398868839213574,0.010280438706094682,1.0830343126261495
"Joblevel 1,Department Research & Development,Jobinvolvement 3",Attrition Yes,0.16938775510204082,0.16122448979591836,0.0380952380952381,0.22489959839357432,1.3949468761120434,0.010785783701235601,1.0821507877762504
"Jobinvolvement 2,Gender Male",Attrition Yes,0.1469387755102041,0.16122448979591836,0.0326530612244898,0.2222222222222222,1.3783403656821378,0.008962932111620161,1.0784256559766765
"Joblevel 1,Age Range >30 <=36",Attrition Yes,0.10136054421768707,0.16122448979591836,0.022448979591836733,0.22147651006711408,1.3737150624415937,0.006107177564903511,1.0773926812104153
"Distancefromhome Range <=2,Joblevel 1,Hourlyrate Range <=48",Attrition Yes,0.1108843537414966,0.16122448979591836,0.024489795918367346,0.22085889570552145,1.369884289819057,0.006612522560044423,1.076538646954845
